date,status,age_group,gender,count,rate_per_100000
2022-07-09,icu,40 to 49,female,1,0.03983476539
2022-07-09,icu,40 to 49,all,2,0.04016562698
2022-07-09,icu,50 to 59,male,12,0.4779379844
2022-07-09,icu,50 to 59,female,6,0.2354767737
2022-07-09,icu,50 to 59,all,18,0.3558150458
2022-07-09,icu,60 to 69,male,27,1.116666873
2022-07-09,icu,60 to 69,female,17,0.6719112634
2022-07-09,icu,60 to 69,all,44,0.8892471028
2022-07-09,icu,70 to 79,male,25,1.618274854
2022-07-09,icu,70 to 79,female,22,1.281536726
2022-07-09,icu,70 to 79,all,47,1.441035289
2022-07-09,icu,80+,male,28,3.881750781
2022-07-09,icu,80+,female,16,1.53994077
2022-07-09,icu,80+,all,44,2.499538438
2022-07-09,icu,all,male,103,0.5320865495
2022-07-09,icu,all,female,72,0.3678696703
2022-07-09,icu,all,all,175,0.4495259197
2022-07-09,deaths,40 to 49,male,1,0.04050203077
2022-07-09,deaths,40 to 49,all,1,0.02008281349
2022-07-09,deaths,50 to 59,male,6,0.2389689922
2022-07-09,deaths,50 to 59,female,1,0.03924612896
2022-07-09,deaths,50 to 59,all,7,0.1383725178
2022-07-09,deaths,60 to 69,male,11,0.4549383559
2022-07-09,deaths,60 to 69,female,9,0.3557177277
2022-07-09,deaths,60 to 69,all,20,0.4042032285
2022-07-09,deaths,70 to 79,male,22,1.424081872
2022-07-09,deaths,70 to 79,female,16,0.9320267096
2022-07-09,deaths,70 to 79,all,38,1.165092361
2022-07-09,deaths,80+,male,51,7.070331779
2022-07-09,deaths,80+,female,50,4.812314906
2022-07-09,deaths,80+,all,101,5.737576868
2022-07-09,deaths,all,male,91,0.4700958835
2022-07-09,deaths,all,female,76,0.3883068742
2022-07-09,deaths,all,all,167,0.4289761634
2022-07-16,cases,0 to 11,male,598,24.38994547
2022-07-16,cases,0 to 11,female,523,22.40555075
2022-07-16,cases,0 to 11,all,1121,23.42212499
2022-07-16,cases,12 to 19,male,299,17.21121849
2022-07-16,cases,12 to 19,female,542,32.40698388
2022-07-16,cases,12 to 19,all,843,24.7234522
2022-07-16,cases,12 to 19,other,2,
2022-07-16,cases,20 to 29,male,1146,42.17755425
2022-07-16,cases,20 to 29,female,2848,113.6027756
2022-07-16,cases,20 to 29,all,3998,76.53042668
2022-07-16,cases,20 to 29,other,4,
2022-07-16,cases,30 to 39,male,1274,45.70056017
2022-07-16,cases,30 to 39,female,2839,104.5954195
2022-07-16,cases,30 to 39,all,4114,74.77308169
2022-07-16,cases,30 to 39,other,1,
2022-07-16,cases,40 to 49,male,1137,46.05080899
2022-07-16,cases,40 to 49,female,2591,103.2118771
2022-07-16,cases,40 to 49,all,3730,74.90889432
2022-07-16,cases,40 to 49,other,2,
2022-07-16,cases,50 to 59,male,1482,59.02534107
2022-07-16,cases,50 to 59,female,2759,108.2800698
2022-07-16,cases,50 to 59,all,4241,83.83397828
2022-07-16,cases,60 to 69,male,1542,63.77408588
2022-07-16,cases,60 to 69,female,1851,73.15927933
2022-07-16,cases,60 to 69,all,3393,68.57307772
2022-07-16,cases,70 to 79,male,1711,110.754731
2022-07-16,cases,70 to 79,female,1733,100.950143
2022-07-16,cases,70 to 79,all,3444,105.5941603
2022-07-16,cases,80+,male,1838,254.8092119
2022-07-16,cases,80+,female,2560,246.3905232
2022-07-16,cases,80+,all,4398,249.8402284
2022-07-16,cases,all,male,11028,56.96942202
2022-07-16,cases,all,female,18248,93.23452422
2022-07-16,cases,all,all,29285,75.22495176
2022-07-16,cases,all,other,9,
2022-07-16,hospitalizations,0 to 11,male,50,2.039293099
2022-07-16,hospitalizations,0 to 11,female,34,1.456575001
2022-07-16,hospitalizations,0 to 11,all,84,1.755092327
2022-07-16,hospitalizations,12 to 19,male,8,0.4605008292
2022-07-16,hospitalizations,12 to 19,female,10,0.5979148318
2022-07-16,hospitalizations,12 to 19,all,18,0.527902894
2022-07-16,hospitalizations,20 to 29,male,30,1.104124457
2022-07-16,hospitalizations,20 to 29,female,62,2.473094132
2022-07-16,hospitalizations,20 to 29,all,92,1.761080354
2022-07-16,hospitalizations,30 to 39,male,30,1.076151338
2022-07-16,hospitalizations,30 to 39,female,65,2.394752471
2022-07-16,hospitalizations,30 to 39,all,95,1.726651133
2022-07-16,hospitalizations,40 to 49,male,42,1.701085292
2022-07-16,hospitalizations,40 to 49,female,41,1.633225381
2022-07-16,hospitalizations,40 to 49,all,84,1.686956333
2022-07-16,hospitalizations,40 to 49,other,1,
2022-07-16,hospitalizations,50 to 59,male,91,3.624363048
2022-07-16,hospitalizations,50 to 59,female,62,2.433259995
2022-07-16,hospitalizations,50 to 59,all,153,3.024427889
2022-07-16,hospitalizations,60 to 69,male,203,8.395680567
2022-07-16,hospitalizations,60 to 69,female,161,6.363394907
2022-07-16,hospitalizations,60 to 69,all,364,7.356498759
2022-07-16,hospitalizations,70 to 79,male,373,24.14466083
2022-07-16,hospitalizations,70 to 79,female,306,17.82501082
2022-07-16,hospitalizations,70 to 79,all,679,20.81836087
2022-07-16,hospitalizations,80+,male,542,75.13960439
2022-07-16,hospitalizations,80+,female,526,50.62555281
2022-07-16,hospitalizations,80+,all,1068,60.6706148
2022-07-16,hospitalizations,all,male,1369,7.072101809
2022-07-16,hospitalizations,all,female,1267,6.473484337
2022-07-16,hospitalizations,all,all,2637,6.77371343
2022-07-16,hospitalizations,all,other,1,
2022-07-16,icu,0 to 11,male,5,0.2039293099
2022-07-16,icu,0 to 11,female,4,0.1713617648
2022-07-16,icu,0 to 11,all,9,0.1880456065
2022-07-16,icu,12 to 19,male,1,0.05756260365
2022-07-16,icu,12 to 19,all,1,0.02932793856
2022-07-16,icu,20 to 29,male,6,0.2208248914
2022-07-16,icu,20 to 29,female,4,0.1595544601
2022-07-16,icu,20 to 29,all,10,0.1914217776
2022-07-16,icu,30 to 39,male,3,0.1076151338
2022-07-16,icu,30 to 39,female,4,0.1473693828
2022-07-16,icu,30 to 39,all,7,0.1272269256
2022-07-16,icu,40 to 49,male,5,0.2025101539
2022-07-16,icu,40 to 49,female,5,0.199173827
2022-07-16,icu,40 to 49,all,10,0.2008281349
2022-07-16,icu,50 to 59,male,10,0.3982816536
2022-07-16,icu,50 to 59,female,10,0.3924612896
2022-07-16,icu,50 to 59,all,20,0.3953500508
2022-07-16,icu,60 to 69,male,17,0.70308655
2022-07-16,icu,60 to 69,female,17,0.6719112634
2022-07-16,icu,60 to 69,all,34,0.6871454885
2022-07-16,icu,70 to 79,male,34,2.200853802
2022-07-16,icu,70 to 79,female,23,1.339788395
2022-07-16,icu,70 to 79,all,57,1.747638542
2022-07-16,icu,80+,male,25,3.465848911
2022-07-16,icu,80+,female,13,1.251201876
2022-07-16,icu,80+,all,38,2.158692287
2022-07-16,icu,all,male,106,0.547584216
2022-07-16,icu,all,female,80,0.4087440781
2022-07-16,icu,all,all,186,0.4777818346
2022-07-16,deaths,0 to 11,female,2,0.08568088241
2022-07-16,deaths,0 to 11,all,2,0.04178791255
2022-07-16,deaths,12 to 19,male,1,0.05756260365
2022-07-16,deaths,12 to 19,all,1,0.02932793856
2022-07-16,deaths,20 to 29,female,1,0.03988861503
2022-07-16,deaths,20 to 29,all,1,0.01914217776
2022-07-16,deaths,40 to 49,male,1,0.04050203077
2022-07-16,deaths,40 to 49,female,1,0.03983476539
2022-07-16,deaths,40 to 49,all,2,0.04016562698
2022-07-16,deaths,50 to 59,male,5,0.1991408268
2022-07-16,deaths,50 to 59,female,5,0.1962306448
2022-07-16,deaths,50 to 59,all,10,0.1976750254
2022-07-16,deaths,60 to 69,male,14,0.5790124529
2022-07-16,deaths,60 to 69,female,5,0.1976209598
2022-07-16,deaths,60 to 69,all,19,0.3839930671
2022-07-16,deaths,70 to 79,male,35,2.265584796
2022-07-16,deaths,70 to 79,female,15,0.8737750402
2022-07-16,deaths,70 to 79,all,50,1.533016265
2022-07-16,deaths,80+,male,70,9.704376951
2022-07-16,deaths,80+,female,70,6.737240869
2022-07-16,deaths,80+,all,140,7.953076847
2022-07-16,deaths,all,male,126,0.6509019926
2022-07-16,deaths,all,female,99,0.5058207967
2022-07-16,deaths,all,all,225,0.5779618967
2022-07-23,cases,0 to 11,male,639,26.06216581
2022-07-23,cases,0 to 11,female,521,22.31986987
2022-07-23,cases,0 to 11,all,1162,24.27877719
2022-07-23,cases,0 to 11,other,2,
2022-07-23,cases,12 to 19,male,284,16.34777944
2022-07-23,cases,12 to 19,female,418,24.99283997
2022-07-23,cases,12 to 19,all,702,20.58821287
2022-07-23,cases,20 to 29,male,1015,37.35621079
2022-07-23,cases,20 to 29,female,2659,106.0638274
2022-07-23,cases,20 to 29,all,3674,70.32836109
2022-07-23,cases,30 to 39,male,1352,48.49855365
2022-07-23,cases,30 to 39,female,2857,105.2585817
2022-07-23,cases,30 to 39,all,4209,76.49973282
2022-07-23,cases,40 to 49,male,1149,46.53683336
2022-07-23,cases,40 to 49,female,2631,104.8052677
2022-07-23,cases,40 to 49,all,3780,75.91303499
2022-07-23,cases,50 to 59,male,1464,58.30843409
2022-07-23,cases,50 to 59,female,2662,104.4731953
2022-07-23,cases,50 to 59,all,4128,81.60025049
2022-07-23,cases,50 to 59,other,2,
2022-07-23,cases,60 to 69,male,1376,56.90865251
2022-07-23,cases,60 to 69,female,1856,73.35690029
2022-07-23,cases,60 to 69,all,3233,65.33945189
2022-07-23,cases,60 to 69,other,1,
2022-07-23,cases,70 to 79,male,1649,106.7414094
2022-07-23,cases,70 to 79,female,1635,95.24147938
2022-07-23,cases,70 to 79,all,3284,100.6885083
2022-07-23,cases,80+,male,1913,265.2067587
2022-07-23,cases,80+,female,2712,261.0199605
2022-07-23,cases,80+,all,4625,262.7355744
2022-07-23,cases,all,male,10842,56.0085667
2022-07-23,cases,all,female,17953,91.72728043
2022-07-23,cases,all,all,28800,73.97912278
2022-07-23,cases,all,other,5,
2022-07-23,hospitalizations,0 to 11,male,50,2.039293099
2022-07-23,hospitalizations,0 to 11,female,40,1.713617648
2022-07-23,hospitalizations,0 to 11,all,90,1.880456065
2022-07-23,hospitalizations,12 to 19,male,14,0.8058764511
2022-07-23,hospitalizations,12 to 19,female,9,0.5381233486
2022-07-23,hospitalizations,12 to 19,all,23,0.6745425868
2022-07-23,hospitalizations,20 to 29,male,21,0.7728871198
2022-07-23,hospitalizations,20 to 29,female,38,1.515767371
2022-07-23,hospitalizations,20 to 29,all,59,1.129388488
2022-07-23,hospitalizations,30 to 39,male,33,1.183766472
2022-07-23,hospitalizations,30 to 39,female,75,2.763175928
2022-07-23,hospitalizations,30 to 39,all,108,1.962929709
2022-07-23,hospitalizations,40 to 49,male,34,1.377069046
2022-07-23,hospitalizations,40 to 49,female,38,1.513721085
2022-07-23,hospitalizations,40 to 49,all,72,1.445962571
2022-07-23,hospitalizations,50 to 59,male,101,4.022644702
2022-07-23,hospitalizations,50 to 59,female,76,2.982705801
2022-07-23,hospitalizations,50 to 59,all,177,3.49884795
2022-07-23,hospitalizations,60 to 69,male,188,7.775310082
2022-07-23,hospitalizations,60 to 69,female,156,6.165773947
2022-07-23,hospitalizations,60 to 69,all,344,6.952295531
2022-07-23,hospitalizations,70 to 79,male,350,22.65584796
2022-07-23,hospitalizations,70 to 79,female,298,17.35899747
2022-07-23,hospitalizations,70 to 79,all,648,19.86789079
2022-07-23,hospitalizations,80+,male,534,74.03053274
2022-07-23,hospitalizations,80+,female,518,49.85558243
2022-07-23,hospitalizations,80+,all,1052,59.76169173
2022-07-23,hospitalizations,all,male,1325,6.8448027
2022-07-23,hospitalizations,all,female,1248,6.376407619
2022-07-23,hospitalizations,all,all,2573,6.609315379
2022-07-23,icu,0 to 11,male,1,0.04078586199
2022-07-23,icu,0 to 11,female,2,0.08568088241
2022-07-23,icu,0 to 11,all,3,0.06268186883
2022-07-23,icu,20 to 29,male,3,0.1104124457
2022-07-23,icu,20 to 29,female,2,0.07977723006
2022-07-23,icu,20 to 29,all,5,0.0957108888
2022-07-23,icu,30 to 39,male,8,0.2869736903
2022-07-23,icu,30 to 39,female,2,0.07368469142
2022-07-23,icu,30 to 39,all,10,0.1817527508
2022-07-23,icu,40 to 49,male,4,0.1620081231
2022-07-23,icu,40 to 49,female,6,0.2390085924
2022-07-23,icu,40 to 49,all,10,0.2008281349
2022-07-23,icu,50 to 59,male,18,0.7169069765
2022-07-23,icu,50 to 59,female,15,0.5886919344
2022-07-23,icu,50 to 59,all,33,0.6523275839
2022-07-23,icu,60 to 69,male,22,0.9098767117
2022-07-23,icu,60 to 69,female,19,0.7509596474
2022-07-23,icu,60 to 69,all,41,0.8286166185
2022-07-23,icu,70 to 79,male,31,2.006660819
2022-07-23,icu,70 to 79,female,19,1.106781718
2022-07-23,icu,70 to 79,all,50,1.533016265
2022-07-23,icu,80+,male,22,3.049947042
2022-07-23,icu,80+,female,17,1.636187068
2022-07-23,icu,80+,all,39,2.215499979
2022-07-23,icu,all,male,109,0.5630818825
2022-07-23,icu,all,female,82,0.4189626801
2022-07-23,icu,all,all,191,0.4906254323
2022-07-23,deaths,0 to 11,male,1,0.04078586199
2022-07-23,deaths,0 to 11,all,1,0.02089395628
2022-07-23,deaths,20 to 29,male,1,0.03680414856
2022-07-23,deaths,20 to 29,all,1,0.01914217776
2022-07-23,deaths,30 to 39,male,1,0.03587171128
2022-07-23,deaths,30 to 39,all,1,0.01817527508
2022-07-23,deaths,40 to 49,female,3,0.1195042962
2022-07-23,deaths,40 to 49,all,3,0.06024844047
2022-07-23,deaths,50 to 59,male,12,0.4779379844
2022-07-23,deaths,50 to 59,female,5,0.1962306448
2022-07-23,deaths,50 to 59,all,17,0.3360475432
2022-07-23,deaths,60 to 69,male,13,0.5376544206
2022-07-23,deaths,60 to 69,female,12,0.4742903036
2022-07-23,deaths,60 to 69,all,25,0.5052540357
2022-07-23,deaths,70 to 79,male,34,2.200853802
2022-07-23,deaths,70 to 79,female,24,1.398040064
2022-07-23,deaths,70 to 79,all,58,1.778298867
2022-07-23,deaths,80+,male,99,13.72476169
2022-07-23,deaths,80+,female,88,8.469674235
2022-07-23,deaths,80+,all,187,10.62303836
2022-07-23,deaths,all,male,161,0.8317081017
2022-07-23,deaths,all,female,132,0.6744277289
2022-07-23,deaths,all,all,293,0.7526348255
2022-07-30,cases,0 to 11,male,561,22.88086858
2022-07-30,cases,0 to 11,female,499,21.37738016
2022-07-30,cases,0 to 11,all,1060,22.14759365
2022-07-30,cases,12 to 19,male,243,13.98771269
2022-07-30,cases,12 to 19,female,403,24.09596772
2022-07-30,cases,12 to 19,all,647,18.97517625
2022-07-30,cases,12 to 19,other,1,
2022-07-30,cases,20 to 29,male,855,31.46754702
2022-07-30,cases,20 to 29,female,2060,82.17054696
2022-07-30,cases,20 to 29,all,2917,55.83773252
2022-07-30,cases,20 to 29,other,2,
2022-07-30,cases,30 to 39,male,1011,36.26630011
2022-07-30,cases,30 to 39,female,2299,84.70055278
2022-07-30,cases,30 to 39,all,3312,60.19651107
2022-07-30,cases,30 to 39,other,2,
2022-07-30,cases,40 to 49,male,1042,42.20311606
2022-07-30,cases,40 to 49,female,2154,85.80408466
2022-07-30,cases,40 to 49,all,3196,64.18467191
2022-07-30,cases,50 to 59,male,1226,48.82933074
2022-07-30,cases,50 to 59,female,2241,87.950575
2022-07-30,cases,50 to 59,all,3468,68.55369882
2022-07-30,cases,50 to 59,other,1,
2022-07-30,cases,60 to 69,male,1284,53.10371354
2022-07-30,cases,60 to 69,female,1630,64.42443291
2022-07-30,cases,60 to 69,all,2914,58.8924104
2022-07-30,cases,70 to 79,male,1555,100.6566959
2022-07-30,cases,70 to 79,female,1477,86.03771563
2022-07-30,cases,70 to 79,all,3032,92.96210629
2022-07-30,cases,80+,male,1727,239.4208428
2022-07-30,cases,80+,female,2495,240.1345138
2022-07-30,cases,80+,all,4222,239.8420746
2022-07-30,cases,all,male,9507,49.11210511
2022-07-30,cases,all,female,15258,77.9577143
2022-07-30,cases,all,all,24771,63.62975175
2022-07-30,cases,all,other,6,
2022-07-30,hospitalizations,0 to 11,male,40,1.63143448
2022-07-30,hospitalizations,0 to 11,female,38,1.627936766
2022-07-30,hospitalizations,0 to 11,all,78,1.62972859
2022-07-30,hospitalizations,12 to 19,male,5,0.2878130182
2022-07-30,hospitalizations,12 to 19,female,6,0.3587488991
2022-07-30,hospitalizations,12 to 19,all,11,0.3226073241
2022-07-30,hospitalizations,20 to 29,male,20,0.7360829713
2022-07-30,hospitalizations,20 to 29,female,29,1.156769836
2022-07-30,hospitalizations,20 to 29,all,49,0.9379667102
2022-07-30,hospitalizations,30 to 39,male,26,0.9326644933
2022-07-30,hospitalizations,30 to 39,female,58,2.136856051
2022-07-30,hospitalizations,30 to 39,all,84,1.526723107
2022-07-30,hospitalizations,40 to 49,male,43,1.741587323
2022-07-30,hospitalizations,40 to 49,female,42,1.673060147
2022-07-30,hospitalizations,40 to 49,all,85,1.707039147
2022-07-30,hospitalizations,50 to 59,male,91,3.624363048
2022-07-30,hospitalizations,50 to 59,female,74,2.904213543
2022-07-30,hospitalizations,50 to 59,all,165,3.261637919
2022-07-30,hospitalizations,60 to 69,male,185,7.651235985
2022-07-30,hospitalizations,60 to 69,female,168,6.640064251
2022-07-30,hospitalizations,60 to 69,all,353,7.134186984
2022-07-30,hospitalizations,70 to 79,male,304,19.67822223
2022-07-30,hospitalizations,70 to 79,female,252,14.67942068
2022-07-30,hospitalizations,70 to 79,all,556,17.04714086
2022-07-30,hospitalizations,80+,male,499,69.17834427
2022-07-30,hospitalizations,80+,female,444,42.73335637
2022-07-30,hospitalizations,80+,all,943,53.56965333
2022-07-30,hospitalizations,all,male,1213,6.266223151
2022-07-30,hospitalizations,all,female,1111,5.676433385
2022-07-30,hospitalizations,all,all,2324,5.969704213
2022-07-30,icu,0 to 11,male,3,0.122357586
2022-07-30,icu,0 to 11,female,5,0.214202206
2022-07-30,icu,0 to 11,all,8,0.1671516502
2022-07-30,icu,12 to 19,male,1,0.05756260365
2022-07-30,icu,12 to 19,all,1,0.02932793856
2022-07-30,icu,20 to 29,male,5,0.1840207428
2022-07-30,icu,20 to 29,female,1,0.03988861503
2022-07-30,icu,20 to 29,all,6,0.1148530666
2022-07-30,icu,30 to 39,male,3,0.1076151338
2022-07-30,icu,30 to 39,female,5,0.1842117285
2022-07-30,icu,30 to 39,all,8,0.1454022007
2022-07-30,icu,40 to 49,male,6,0.2430121846
2022-07-30,icu,40 to 49,female,10,0.3983476539
2022-07-30,icu,40 to 49,all,16,0.3213250158
2022-07-30,icu,50 to 59,male,16,0.6372506458
2022-07-30,icu,50 to 59,female,6,0.2354767737
2022-07-30,icu,50 to 59,all,22,0.4348850559
2022-07-30,icu,60 to 69,male,30,1.240740971
2022-07-30,icu,60 to 69,female,22,0.8695322233
2022-07-30,icu,60 to 69,all,52,1.050928394
2022-07-30,icu,70 to 79,male,36,2.33031579
2022-07-30,icu,70 to 79,female,22,1.281536726
2022-07-30,icu,70 to 79,all,58,1.778298867
2022-07-30,icu,80+,male,20,2.772679129
2022-07-30,icu,80+,female,19,1.828679664
2022-07-30,icu,80+,all,39,2.215499979
2022-07-30,icu,all,male,120,0.6199066596
2022-07-30,icu,all,female,90,0.4598370879
2022-07-30,icu,all,all,210,0.5394311036
2022-07-30,deaths,20 to 29,male,1,0.03680414856
2022-07-30,deaths,20 to 29,all,1,0.01914217776
2022-07-30,deaths,30 to 39,male,1,0.03587171128
2022-07-30,deaths,30 to 39,all,1,0.01817527508
2022-07-30,deaths,40 to 49,male,2,0.08100406154
2022-07-30,deaths,40 to 49,female,1,0.03983476539
2022-07-30,deaths,40 to 49,all,3,0.06024844047
2022-07-30,deaths,50 to 59,male,6,0.2389689922
2022-07-30,deaths,50 to 59,female,9,0.3532151606
2022-07-30,deaths,50 to 59,all,15,0.2965125381
2022-07-30,deaths,60 to 69,male,17,0.70308655
2022-07-30,deaths,60 to 69,female,11,0.4347661116
2022-07-30,deaths,60 to 69,all,28,0.5658845199
2022-07-30,deaths,70 to 79,male,42,2.718701755
2022-07-30,deaths,70 to 79,female,31,1.80580175
2022-07-30,deaths,70 to 79,all,73,2.238203746
2022-07-30,deaths,80+,male,114,15.80427103
2022-07-30,deaths,80+,female,66,6.352255676
2022-07-30,deaths,80+,all,180,10.22538452
2022-07-30,deaths,all,male,183,0.9453576559
2022-07-30,deaths,all,female,118,0.6028975152
2022-07-30,deaths,all,all,301,0.7731845819
2022-08-06,cases,0 to 11,male,484,19.7403572
2022-08-06,cases,0 to 11,female,433,18.54991104
2022-08-06,cases,0 to 11,all,917,19.15975791
2022-08-06,cases,12 to 19,male,259,14.90871435
2022-08-06,cases,12 to 19,female,439,26.24846112
2022-08-06,cases,12 to 19,all,698,20.47090111
2022-08-06,cases,20 to 29,male,753,27.71352387
2022-08-06,cases,20 to 29,female,1867,74.47204426
2022-08-06,cases,20 to 29,all,2623,50.20993226
2022-08-06,cases,20 to 29,other,3,
2022-08-06,cases,30 to 39,male,881,31.60297764
2022-08-06,cases,30 to 39,female,2082,76.70576376
2022-08-06,cases,30 to 39,all,2964,53.87151535
2022-08-06,cases,30 to 39,other,1,
2022-08-06,cases,40 to 49,male,856,34.66973834
2022-08-06,cases,40 to 49,female,1922,76.56241909
2022-08-06,cases,40 to 49,all,2778,55.79005587
2022-08-06,cases,50 to 59,male,1008,40.14679069
2022-08-06,cases,50 to 59,female,1948,76.45145921
2022-08-06,cases,50 to 59,all,2956,58.43273751
2022-08-06,cases,60 to 69,male,1137,47.02408278
2022-08-06,cases,60 to 69,female,1438,56.83578805
2022-08-06,cases,60 to 69,all,2575,52.04116567
2022-08-06,cases,70 to 79,male,1335,86.41587722
2022-08-06,cases,70 to 79,female,1436,83.64939718
2022-08-06,cases,70 to 79,all,2771,84.95976139
2022-08-06,cases,80+,male,1593,220.8438926
2022-08-06,cases,80+,female,2535,243.9843658
2022-08-06,cases,80+,all,4128,234.5021516
2022-08-06,cases,all,male,8307,42.91303851
2022-08-06,cases,all,female,14100,72.04114377
2022-08-06,cases,all,all,22411,57.56757364
2022-08-06,cases,all,other,4,
2022-08-06,hospitalizations,0 to 11,male,38,1.549862756
2022-08-06,hospitalizations,0 to 11,female,21,0.8996492653
2022-08-06,hospitalizations,0 to 11,all,59,1.23274342
2022-08-06,hospitalizations,12 to 19,male,6,0.3453756219
2022-08-06,hospitalizations,12 to 19,female,16,0.9566637309
2022-08-06,hospitalizations,12 to 19,all,22,0.6452146482
2022-08-06,hospitalizations,20 to 29,male,29,1.067320308
2022-08-06,hospitalizations,20 to 29,female,36,1.435990141
2022-08-06,hospitalizations,20 to 29,all,65,1.244241554
2022-08-06,hospitalizations,30 to 39,male,28,1.004407916
2022-08-06,hospitalizations,30 to 39,female,44,1.621063211
2022-08-06,hospitalizations,30 to 39,all,72,1.308619806
2022-08-06,hospitalizations,40 to 49,male,46,1.863093416
2022-08-06,hospitalizations,40 to 49,female,30,1.195042962
2022-08-06,hospitalizations,40 to 49,all,76,1.526293825
2022-08-06,hospitalizations,50 to 59,male,73,2.907456072
2022-08-06,hospitalizations,50 to 59,female,73,2.864967414
2022-08-06,hospitalizations,50 to 59,all,146,2.886055371
2022-08-06,hospitalizations,60 to 69,male,153,6.32777895
2022-08-06,hospitalizations,60 to 69,female,118,4.663854652
2022-08-06,hospitalizations,60 to 69,all,271,5.476953747
2022-08-06,hospitalizations,70 to 79,male,294,19.03091229
2022-08-06,hospitalizations,70 to 79,female,239,13.92214897
2022-08-06,hospitalizations,70 to 79,all,533,16.34195338
2022-08-06,hospitalizations,80+,male,439,60.86030688
2022-08-06,hospitalizations,80+,female,429,41.2896619
2022-08-06,hospitalizations,80+,all,868,49.30907645
2022-08-06,hospitalizations,all,male,1106,5.713473046
2022-08-06,hospitalizations,all,female,1006,5.139956782
2022-08-06,hospitalizations,all,all,2112,5.425135671
2022-08-06,icu,0 to 11,male,2,0.08157172398
2022-08-06,icu,0 to 11,female,4,0.1713617648
2022-08-06,icu,0 to 11,all,6,0.1253637377
2022-08-06,icu,12 to 19,male,2,0.1151252073
2022-08-06,icu,12 to 19,female,1,0.05979148318
2022-08-06,icu,12 to 19,all,3,0.08798381567
2022-08-06,icu,20 to 29,male,2,0.07360829713
2022-08-06,icu,20 to 29,female,2,0.07977723006
2022-08-06,icu,20 to 29,all,4,0.07656871104
2022-08-06,icu,30 to 39,male,5,0.1793585564
2022-08-06,icu,30 to 39,female,6,0.2210540742
2022-08-06,icu,30 to 39,all,11,0.1999280259
2022-08-06,icu,40 to 49,male,3,0.1215060923
2022-08-06,icu,40 to 49,female,7,0.2788433578
2022-08-06,icu,40 to 49,all,10,0.2008281349
2022-08-06,icu,50 to 59,male,7,0.2787971575
2022-08-06,icu,50 to 59,female,8,0.3139690317
2022-08-06,icu,50 to 59,all,15,0.2965125381
2022-08-06,icu,60 to 69,male,20,0.827160647
2022-08-06,icu,60 to 69,female,15,0.5928628795
2022-08-06,icu,60 to 69,all,35,0.7073556499
2022-08-06,icu,70 to 79,male,32,2.071391813
2022-08-06,icu,70 to 79,female,18,1.048530048
2022-08-06,icu,70 to 79,all,50,1.533016265
2022-08-06,icu,80+,male,19,2.634045172
2022-08-06,icu,80+,female,12,1.154955578
2022-08-06,icu,80+,all,31,1.761038445
2022-08-06,icu,all,male,92,0.4752617724
2022-08-06,icu,all,female,73,0.3729789713
2022-08-06,icu,all,all,165,0.4238387243
2022-08-06,deaths,12 to 19,male,1,0.05756260365
2022-08-06,deaths,12 to 19,all,1,0.02932793856
2022-08-06,deaths,30 to 39,male,2,0.07174342256
2022-08-06,deaths,30 to 39,all,2,0.03635055017
2022-08-06,deaths,40 to 49,male,1,0.04050203077
2022-08-06,deaths,40 to 49,female,1,0.03983476539
2022-08-06,deaths,40 to 49,all,2,0.04016562698
2022-08-06,deaths,50 to 59,male,3,0.1194844961
2022-08-06,deaths,50 to 59,female,4,0.1569845158
2022-08-06,deaths,50 to 59,all,7,0.1383725178
2022-08-06,deaths,60 to 69,male,15,0.6203704853
2022-08-06,deaths,60 to 69,female,10,0.3952419197
2022-08-06,deaths,60 to 69,all,25,0.5052540357
2022-08-06,deaths,70 to 79,male,32,2.071391813
2022-08-06,deaths,70 to 79,female,15,0.8737750402
2022-08-06,deaths,70 to 79,all,47,1.441035289
2022-08-06,deaths,80+,male,76,10.53618069
2022-08-06,deaths,80+,female,81,7.795950148
2022-08-06,deaths,80+,all,157,8.918807607
2022-08-06,deaths,all,male,130,0.6715655479
2022-08-06,deaths,all,female,111,0.5671324084
2022-08-06,deaths,all,all,241,0.6190614094
2022-08-13,cases,0 to 11,male,475,19.37328444
2022-08-13,cases,0 to 11,female,431,18.46423016
2022-08-13,cases,0 to 11,all,906,18.92992439
2022-08-13,cases,12 to 19,male,257,14.79358914
2022-08-13,cases,12 to 19,female,381,22.78055509
2022-08-13,cases,12 to 19,all,639,18.74055274
2022-08-13,cases,12 to 19,other,1,
2022-08-13,cases,20 to 29,male,667,24.54836709
2022-08-13,cases,20 to 29,female,1748,69.72529907
2022-08-13,cases,20 to 29,all,2419,46.304928
2022-08-13,cases,20 to 29,other,4,
2022-08-13,cases,30 to 39,male,840,30.13223748
2022-08-13,cases,30 to 39,female,1856,68.37939363
2022-08-13,cases,30 to 39,all,2697,49.0187169
2022-08-13,cases,30 to 39,other,1,
2022-08-13,cases,40 to 49,male,755,30.57903323
2022-08-13,cases,40 to 49,female,1734,69.07348319
2022-08-13,cases,40 to 49,all,2491,50.0262884
2022-08-13,cases,40 to 49,other,2,
2022-08-13,cases,50 to 59,male,930,37.04019379
2022-08-13,cases,50 to 59,female,1955,76.72618211
2022-08-13,cases,50 to 59,all,2886,57.04901234
2022-08-13,cases,50 to 59,other,1,
2022-08-13,cases,60 to 69,male,1045,43.21914381
